feature,stat,value,cluster,k,n_transfused,n_control
urineoutput_24h_ml_std,mean,,1,2,10,10
urineoutput_24h_ml_std,median,,1,2,10,10
urineoutput_24h_ml_std,missing_rate,1.0,1,2,10,10
vasopressin_rate_norm_max,mean,0.0,1,2,10,10
vasopressin_rate_norm_max,median,0.0,1,2,10,10
vasopressin_rate_norm_max,missing_rate,0.0,1,2,10,10
vasopressin_rate_norm_mean,mean,0.0,1,2,10,10
vasopressin_rate_norm_mean,median,0.0,1,2,10,10
vasopressin_rate_norm_mean,missing_rate,0.0,1,2,10,10
vasopressin_rate_norm_median,mean,0.0,1,2,10,10
vasopressin_rate_norm_median,median,0.0,1,2,10,10
vasopressin_rate_norm_median,missing_rate,0.0,1,2,10,10
vasopressin_rate_norm_min,mean,0.0,1,2,10,10
vasopressin_rate_norm_min,median,0.0,1,2,10,10
vasopressin_rate_norm_min,missing_rate,0.0,1,2,10,10
vasopressin_rate_norm_std,mean,0.0,1,2,10,10
vasopressin_rate_norm_std,median,0.0,1,2,10,10
vasopressin_rate_norm_std,missing_rate,0.0,1,2,10,10
vasopressin_rate_raw_max,mean,0.0,1,2,10,10
vasopressin_rate_raw_max,median,0.0,1,2,10,10
vasopressin_rate_raw_max,missing_rate,0.0,1,2,10,10
vasopressin_rate_raw_mean,mean,0.0,1,2,10,10
vasopressin_rate_raw_mean,median,0.0,1,2,10,10
vasopressin_rate_raw_mean,missing_rate,0.0,1,2,10,10
vasopressin_rate_raw_median,mean,0.0,1,2,10,10
vasopressin_rate_raw_median,median,0.0,1,2,10,10
vasopressin_rate_raw_median,missing_rate,0.0,1,2,10,10
vasopressin_rate_raw_min,mean,0.0,1,2,10,10
vasopressin_rate_raw_min,median,0.0,1,2,10,10
vasopressin_rate_raw_min,missing_rate,0.0,1,2,10,10
vasopressin_rate_raw_std,mean,0.0,1,2,10,10
vasopressin_rate_raw_std,median,0.0,1,2,10,10
vasopressin_rate_raw_std,missing_rate,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_max,mean,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_max,median,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_max,missing_rate,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_mean,mean,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_mean,median,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_mean,missing_rate,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_median,mean,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_median,median,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_median,missing_rate,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_min,mean,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_min,median,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_min,missing_rate,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_std,mean,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_std,median,0.0,1,2,10,10
vasopressin_rate_unitsmin_or_equiv_std,missing_rate,0.0,1,2,10,10
ventilation_on_max,mean,0.7,1,2,10,10
ventilation_on_max,median,1.0,1,2,10,10
ventilation_on_max,missing_rate,0.0,1,2,10,10
ventilation_on_mean,mean,0.5522645212372159,1,2,10,10
ventilation_on_mean,median,0.7244624809101361,1,2,10,10
ventilation_on_mean,missing_rate,0.0,1,2,10,10
ventilation_on_median,mean,0.6,1,2,10,10
ventilation_on_median,median,1.0,1,2,10,10
ventilation_on_median,missing_rate,0.0,1,2,10,10
ventilation_on_min,mean,0.0,1,2,10,10
ventilation_on_min,median,0.0,1,2,10,10
ventilation_on_min,missing_rate,0.0,1,2,10,10
ventilation_on_std,mean,0.23810409894535053,1,2,10,10
ventilation_on_std,median,0.22859693898591366,1,2,10,10
ventilation_on_std,missing_rate,0.0,1,2,10,10
weight_kg_max,mean,81.0,1,2,10,10
weight_kg_max,median,80.0,1,2,10,10
weight_kg_max,missing_rate,0.0,1,2,10,10
weight_kg_mean,mean,81.00000000000001,1,2,10,10
weight_kg_mean,median,80.0,1,2,10,10
weight_kg_mean,missing_rate,0.0,1,2,10,10
weight_kg_median,mean,81.0,1,2,10,10
weight_kg_median,median,80.0,1,2,10,10
weight_kg_median,missing_rate,0.0,1,2,10,10
weight_kg_min,mean,81.0,1,2,10,10
weight_kg_min,median,80.0,1,2,10,10
weight_kg_min,missing_rate,0.0,1,2,10,10
weight_kg_std,mean,0.0,1,2,10,10
weight_kg_std,median,0.0,1,2,10,10
weight_kg_std,missing_rate,0.0,1,2,10,10
age_max,mean,67.097598894455,0,3,5789,2099
age_max,median,69.0,0,3,5789,2099
age_max,missing_rate,0.0,0,3,5789,2099
age_mean,mean,67.097598894455,0,3,5789,2099
age_mean,median,69.0,0,3,5789,2099
age_mean,missing_rate,0.0,0,3,5789,2099
age_median,mean,67.097598894455,0,3,5789,2099
age_median,median,69.0,0,3,5789,2099
age_median,missing_rate,0.0,0,3,5789,2099
age_min,mean,67.097598894455,0,3,5789,2099
age_min,median,69.0,0,3,5789,2099
age_min,missing_rate,0.0,0,3,5789,2099
age_std,mean,0.0,0,3,5789,2099
age_std,median,0.0,0,3,5789,2099
age_std,missing_rate,0.0,0,3,5789,2099
aids_max,mean,0.004145793746761098,0,3,5789,2099
aids_max,median,0.0,0,3,5789,2099
aids_max,missing_rate,0.0,0,3,5789,2099
aids_mean,mean,0.004145793746761098,0,3,5789,2099
aids_mean,median,0.0,0,3,5789,2099
aids_mean,missing_rate,0.0,0,3,5789,2099
aids_median,mean,0.004145793746761098,0,3,5789,2099
aids_median,median,0.0,0,3,5789,2099
aids_median,missing_rate,0.0,0,3,5789,2099
aids_min,mean,0.004145793746761098,0,3,5789,2099
aids_min,median,0.0,0,3,5789,2099
aids_min,missing_rate,0.0,0,3,5789,2099
aids_std,mean,0.0,0,3,5789,2099
aids_std,median,0.0,0,3,5789,2099
aids_std,missing_rate,0.0,0,3,5789,2099
albumin_max,mean,,0,3,5789,2099
albumin_max,median,,0,3,5789,2099
albumin_max,missing_rate,1.0,0,3,5789,2099
albumin_mean,mean,,0,3,5789,2099
albumin_mean,median,,0,3,5789,2099
albumin_mean,missing_rate,1.0,0,3,5789,2099
albumin_median,mean,,0,3,5789,2099
albumin_median,median,,0,3,5789,2099
albumin_median,missing_rate,1.0,0,3,5789,2099
albumin_min,mean,,0,3,5789,2099
albumin_min,median,,0,3,5789,2099
albumin_min,missing_rate,1.0,0,3,5789,2099
albumin_std,mean,,0,3,5789,2099
albumin_std,median,,0,3,5789,2099
albumin_std,missing_rate,1.0,0,3,5789,2099
alkaline_phosphatase_max,mean,86.40818794264986,0,3,5789,2099
alkaline_phosphatase_max,median,75.0,0,3,5789,2099
alkaline_phosphatase_max,missing_rate,0.0,0,3,5789,2099
alkaline_phosphatase_mean,mean,80.88596915203983,0,3,5789,2099
alkaline_phosphatase_mean,median,75.0,0,3,5789,2099
alkaline_phosphatase_mean,missing_rate,0.0,0,3,5789,2099
alkaline_phosphatase_median,mean,81.29322853688029,0,3,5789,2099
alkaline_phosphatase_median,median,75.0,0,3,5789,2099
alkaline_phosphatase_median,missing_rate,0.0,0,3,5789,2099
alkaline_phosphatase_min,mean,72.19830713422007,0,3,5789,2099
alkaline_phosphatase_min,median,75.0,0,3,5789,2099
alkaline_phosphatase_min,missing_rate,0.0,0,3,5789,2099
alkaline_phosphatase_std,mean,4.885991213773633,0,3,5789,2099
alkaline_phosphatase_std,median,0.0,0,3,5789,2099
alkaline_phosphatase_std,missing_rate,0.0,0,3,5789,2099
alt_max,mean,81.24995681464847,0,3,5789,2099
alt_max,median,25.0,0,3,5789,2099
alt_max,missing_rate,0.0,0,3,5789,2099
alt_mean,mean,59.976121255120034,0,3,5789,2099
alt_mean,median,25.0,0,3,5789,2099
alt_mean,missing_rate,0.0,0,3,5789,2099
alt_median,mean,61.13845223700121,0,3,5789,2099
alt_median,median,25.0,0,3,5789,2099
alt_median,missing_rate,0.0,0,3,5789,2099
alt_min,mean,26.930385213335637,0,3,5789,2099
alt_min,median,25.0,0,3,5789,2099
alt_min,missing_rate,0.0,0,3,5789,2099
alt_std,mean,18.050340596408976,0,3,5789,2099
alt_std,median,0.0,0,3,5789,2099
alt_std,missing_rate,0.0,0,3,5789,2099
any_vasopressor_delta,mean,-0.014676354295615895,0,3,5789,2099
any_vasopressor_delta,median,0.0,0,3,5789,2099
any_vasopressor_delta,missing_rate,0.0,0,3,5789,2099
any_vasopressor_max,mean,0.5228882363102436,0,3,5789,2099
any_vasopressor_max,median,1.0,0,3,5789,2099
any_vasopressor_max,missing_rate,0.0,0,3,5789,2099
any_vasopressor_mean,mean,0.030969351196507178,0,3,5789,2099
any_vasopressor_mean,median,0.00847457627118644,0,3,5789,2099
any_vasopressor_mean,missing_rate,0.0,0,3,5789,2099
any_vasopressor_median,mean,0.0010364484366902746,0,3,5789,2099
any_vasopressor_median,median,0.0,0,3,5789,2099
any_vasopressor_median,missing_rate,0.0,0,3,5789,2099
any_vasopressor_min,mean,0.0,0,3,5789,2099
any_vasopressor_min,median,0.0,0,3,5789,2099
any_vasopressor_min,missing_rate,0.0,0,3,5789,2099
any_vasopressor_post_mean,mean,0.016292996900891286,0,3,5789,2099
any_vasopressor_post_mean,median,0.004405286343612335,0,3,5789,2099
any_vasopressor_post_mean,missing_rate,0.0,0,3,5789,2099
any_vasopressor_pre_mean,mean,0.030969351196507178,0,3,5789,2099
any_vasopressor_pre_mean,median,0.00847457627118644,0,3,5789,2099
any_vasopressor_pre_mean,missing_rate,0.0,0,3,5789,2099
any_vasopressor_slope,mean,0.0006721182805870605,0,3,5789,2099
any_vasopressor_slope,median,0.0,0,3,5789,2099
any_vasopressor_slope,missing_rate,0.0,0,3,5789,2099
any_vasopressor_std,mean,0.11026970655797283,0,3,5789,2099
any_vasopressor_std,median,0.09166655785077939,0,3,5789,2099
any_vasopressor_std,missing_rate,0.0,0,3,5789,2099
apsiii_max,mean,50.11919157021938,0,3,5789,2099
apsiii_max,median,45.0,0,3,5789,2099
apsiii_max,missing_rate,0.0,0,3,5789,2099
apsiii_mean,mean,50.11919157021938,0,3,5789,2099
apsiii_mean,median,45.0,0,3,5789,2099
apsiii_mean,missing_rate,0.0,0,3,5789,2099
apsiii_median,mean,50.11919157021938,0,3,5789,2099
apsiii_median,median,45.0,0,3,5789,2099
apsiii_median,missing_rate,0.0,0,3,5789,2099
apsiii_min,mean,50.11919157021938,0,3,5789,2099
apsiii_min,median,45.0,0,3,5789,2099
apsiii_min,missing_rate,0.0,0,3,5789,2099
apsiii_std,mean,0.0,0,3,5789,2099
apsiii_std,median,0.0,0,3,5789,2099
apsiii_std,missing_rate,0.0,0,3,5789,2099
ast_max,mean,134.7909828986008,0,3,5789,2099
ast_max,median,20.0,0,3,5789,2099
ast_max,missing_rate,0.0,0,3,5789,2099
ast_mean,mean,89.88819529741546,0,3,5789,2099
ast_mean,median,20.0,0,3,5789,2099
ast_mean,missing_rate,0.0,0,3,5789,2099
ast_median,mean,88.62731041630678,0,3,5789,2099
ast_median,median,20.0,0,3,5789,2099
ast_median,missing_rate,0.0,0,3,5789,2099
ast_min,mean,26.629124201070997,0,3,5789,2099
ast_min,median,20.0,0,3,5789,2099
ast_min,missing_rate,0.0,0,3,5789,2099
ast_std,mean,36.85763183759299,0,3,5789,2099
ast_std,median,0.0,0,3,5789,2099
ast_std,missing_rate,0.0,0,3,5789,2099
bilirubin_direct_delta,mean,,0,3,5789,2099
bilirubin_direct_delta,median,,0,3,5789,2099
bilirubin_direct_delta,missing_rate,1.0,0,3,5789,2099
bilirubin_direct_max,mean,,0,3,5789,2099
bilirubin_direct_max,median,,0,3,5789,2099
bilirubin_direct_max,missing_rate,1.0,0,3,5789,2099
bilirubin_direct_mean,mean,,0,3,5789,2099
bilirubin_direct_mean,median,,0,3,5789,2099
bilirubin_direct_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_direct_median,mean,,0,3,5789,2099
bilirubin_direct_median,median,,0,3,5789,2099
bilirubin_direct_median,missing_rate,1.0,0,3,5789,2099
bilirubin_direct_min,mean,,0,3,5789,2099
bilirubin_direct_min,median,,0,3,5789,2099
bilirubin_direct_min,missing_rate,1.0,0,3,5789,2099
bilirubin_direct_post_mean,mean,,0,3,5789,2099
bilirubin_direct_post_mean,median,,0,3,5789,2099
bilirubin_direct_post_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_direct_pre_mean,mean,,0,3,5789,2099
bilirubin_direct_pre_mean,median,,0,3,5789,2099
bilirubin_direct_pre_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_direct_slope,mean,,0,3,5789,2099
bilirubin_direct_slope,median,,0,3,5789,2099
bilirubin_direct_slope,missing_rate,1.0,0,3,5789,2099
bilirubin_direct_std,mean,,0,3,5789,2099
bilirubin_direct_std,median,,0,3,5789,2099
bilirubin_direct_std,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_delta,mean,,0,3,5789,2099
bilirubin_indirect_delta,median,,0,3,5789,2099
bilirubin_indirect_delta,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_max,mean,,0,3,5789,2099
bilirubin_indirect_max,median,,0,3,5789,2099
bilirubin_indirect_max,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_mean,mean,,0,3,5789,2099
bilirubin_indirect_mean,median,,0,3,5789,2099
bilirubin_indirect_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_median,mean,,0,3,5789,2099
bilirubin_indirect_median,median,,0,3,5789,2099
bilirubin_indirect_median,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_min,mean,,0,3,5789,2099
bilirubin_indirect_min,median,,0,3,5789,2099
bilirubin_indirect_min,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_post_mean,mean,,0,3,5789,2099
bilirubin_indirect_post_mean,median,,0,3,5789,2099
bilirubin_indirect_post_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_pre_mean,mean,,0,3,5789,2099
bilirubin_indirect_pre_mean,median,,0,3,5789,2099
bilirubin_indirect_pre_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_slope,mean,,0,3,5789,2099
bilirubin_indirect_slope,median,,0,3,5789,2099
bilirubin_indirect_slope,missing_rate,1.0,0,3,5789,2099
bilirubin_indirect_std,mean,,0,3,5789,2099
bilirubin_indirect_std,median,,0,3,5789,2099
bilirubin_indirect_std,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_delta,mean,,0,3,5789,2099
bilirubin_neonatal_delta,median,,0,3,5789,2099
bilirubin_neonatal_delta,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_max,mean,,0,3,5789,2099
bilirubin_neonatal_max,median,,0,3,5789,2099
bilirubin_neonatal_max,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_mean,mean,,0,3,5789,2099
bilirubin_neonatal_mean,median,,0,3,5789,2099
bilirubin_neonatal_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_median,mean,,0,3,5789,2099
bilirubin_neonatal_median,median,,0,3,5789,2099
bilirubin_neonatal_median,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_min,mean,,0,3,5789,2099
bilirubin_neonatal_min,median,,0,3,5789,2099
bilirubin_neonatal_min,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_post_mean,mean,,0,3,5789,2099
bilirubin_neonatal_post_mean,median,,0,3,5789,2099
bilirubin_neonatal_post_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_pre_mean,mean,,0,3,5789,2099
bilirubin_neonatal_pre_mean,median,,0,3,5789,2099
bilirubin_neonatal_pre_mean,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_slope,mean,,0,3,5789,2099
bilirubin_neonatal_slope,median,,0,3,5789,2099
bilirubin_neonatal_slope,missing_rate,1.0,0,3,5789,2099
bilirubin_neonatal_std,mean,,0,3,5789,2099
bilirubin_neonatal_std,median,,0,3,5789,2099
bilirubin_neonatal_std,missing_rate,1.0,0,3,5789,2099
bilirubin_total_delta,mean,0.49412106331919875,0,3,5789,2099
bilirubin_total_delta,median,-4.773959005888173e-15,0,3,5789,2099
bilirubin_total_delta,missing_rate,0.0,0,3,5789,2099
bilirubin_total_max,mean,1.3189497322508204,0,3,5789,2099
bilirubin_total_max,median,0.7,0,3,5789,2099
bilirubin_total_max,missing_rate,0.0,0,3,5789,2099
bilirubin_total_mean,mean,1.1144198227359328,0,3,5789,2099
bilirubin_total_mean,median,0.7000000000000001,0,3,5789,2099
bilirubin_total_mean,missing_rate,0.0,0,3,5789,2099
bilirubin_total_median,mean,1.1358352046985662,0,3,5789,2099
bilirubin_total_median,median,0.7,0,3,5789,2099
bilirubin_total_median,missing_rate,0.0,0,3,5789,2099
bilirubin_total_min,mean,0.7012782864052515,0,3,5789,2099
bilirubin_total_min,median,0.7,0,3,5789,2099
bilirubin_total_min,missing_rate,0.0,0,3,5789,2099
bilirubin_total_post_mean,mean,1.6085408860551318,0,3,5789,2099
bilirubin_total_post_mean,median,0.6999999999999944,0,3,5789,2099
bilirubin_total_post_mean,missing_rate,0.0,0,3,5789,2099
bilirubin_total_pre_mean,mean,1.1144198227359328,0,3,5789,2099
bilirubin_total_pre_mean,median,0.7000000000000001,0,3,5789,2099
bilirubin_total_pre_mean,missing_rate,0.0,0,3,5789,2099
bilirubin_total_slope,mean,0.0039221129601217965,0,3,5789,2099
bilirubin_total_slope,median,0.0,0,3,5789,2099
bilirubin_total_slope,missing_rate,0.0,0,3,5789,2099
bilirubin_total_std,mean,0.2065915758569243,0,3,5789,2099
bilirubin_total_std,median,0.0,0,3,5789,2099
bilirubin_total_std,missing_rate,0.0,0,3,5789,2099
bmi_max,mean,28.085296668188043,0,3,5789,2099
bmi_max,median,27.105,0,3,5789,2099
bmi_max,missing_rate,0.2430471584038694,0,3,5789,2099
bmi_mean,mean,28.08529666818804,0,3,5789,2099
bmi_mean,median,27.105000000000082,0,3,5789,2099
bmi_mean,missing_rate,0.2430471584038694,0,3,5789,2099
bmi_median,mean,28.085296668188043,0,3,5789,2099
bmi_median,median,27.105,0,3,5789,2099
bmi_median,missing_rate,0.2430471584038694,0,3,5789,2099
bmi_min,mean,28.085296668188043,0,3,5789,2099
bmi_min,median,27.105,0,3,5789,2099
bmi_min,missing_rate,0.2430471584038694,0,3,5789,2099
bmi_std,mean,0.0,0,3,5789,2099
bmi_std,median,0.0,0,3,5789,2099
bmi_std,missing_rate,0.2430471584038694,0,3,5789,2099
cerebrovascular_disease_max,mean,0.09898082570392124,0,3,5789,2099
cerebrovascular_disease_max,median,0.0,0,3,5789,2099
cerebrovascular_disease_max,missing_rate,0.0,0,3,5789,2099
cerebrovascular_disease_mean,mean,0.09898082570392124,0,3,5789,2099
cerebrovascular_disease_mean,median,0.0,0,3,5789,2099
cerebrovascular_disease_mean,missing_rate,0.0,0,3,5789,2099
cerebrovascular_disease_median,mean,0.09898082570392124,0,3,5789,2099
cerebrovascular_disease_median,median,0.0,0,3,5789,2099
cerebrovascular_disease_median,missing_rate,0.0,0,3,5789,2099
cerebrovascular_disease_min,mean,0.09898082570392124,0,3,5789,2099
cerebrovascular_disease_min,median,0.0,0,3,5789,2099
cerebrovascular_disease_min,missing_rate,0.0,0,3,5789,2099
cerebrovascular_disease_std,mean,0.0,0,3,5789,2099
cerebrovascular_disease_std,median,0.0,0,3,5789,2099
cerebrovascular_disease_std,missing_rate,0.0,0,3,5789,2099
chronic_pulmonary_disease_max,mean,0.22663672482294006,0,3,5789,2099
chronic_pulmonary_disease_max,median,0.0,0,3,5789,2099
chronic_pulmonary_disease_max,missing_rate,0.0,0,3,5789,2099
chronic_pulmonary_disease_mean,mean,0.22663672482294006,0,3,5789,2099
chronic_pulmonary_disease_mean,median,0.0,0,3,5789,2099
chronic_pulmonary_disease_mean,missing_rate,0.0,0,3,5789,2099
chronic_pulmonary_disease_median,mean,0.22663672482294006,0,3,5789,2099
chronic_pulmonary_disease_median,median,0.0,0,3,5789,2099
chronic_pulmonary_disease_median,missing_rate,0.0,0,3,5789,2099
chronic_pulmonary_disease_min,mean,0.22663672482294006,0,3,5789,2099
chronic_pulmonary_disease_min,median,0.0,0,3,5789,2099
chronic_pulmonary_disease_min,missing_rate,0.0,0,3,5789,2099
chronic_pulmonary_disease_std,mean,0.0,0,3,5789,2099
chronic_pulmonary_disease_std,median,0.0,0,3,5789,2099
chronic_pulmonary_disease_std,missing_rate,0.0,0,3,5789,2099
ck_total_max,mean,329.1559854897219,0,3,5789,2099
ck_total_max,median,100.0,0,3,5789,2099
ck_total_max,missing_rate,0.0,0,3,5789,2099
ck_total_mean,mean,222.03789147514556,0,3,5789,2099
ck_total_mean,median,100.0,0,3,5789,2099
ck_total_mean,missing_rate,0.0,0,3,5789,2099
ck_total_median,mean,231.8277768181033,0,3,5789,2099
ck_total_median,median,100.0,0,3,5789,2099
ck_total_median,missing_rate,0.0,0,3,5789,2099
ck_total_min,mean,102.82138538607704,0,3,5789,2099
ck_total_min,median,100.0,0,3,5789,2099
ck_total_min,missing_rate,0.0,0,3,5789,2099
ck_total_std,mean,76.20636482342636,0,3,5789,2099
ck_total_std,median,0.0,0,3,5789,2099
ck_total_std,missing_rate,0.0,0,3,5789,2099
ckmb_max,mean,,0,3,5789,2099
ckmb_max,median,,0,3,5789,2099
ckmb_max,missing_rate,1.0,0,3,5789,2099
ckmb_mean,mean,,0,3,5789,2099
ckmb_mean,median,,0,3,5789,2099
ckmb_mean,missing_rate,1.0,0,3,5789,2099
ckmb_median,mean,,0,3,5789,2099
ckmb_median,median,,0,3,5789,2099
ckmb_median,missing_rate,1.0,0,3,5789,2099
ckmb_min,mean,,0,3,5789,2099
ckmb_min,median,,0,3,5789,2099
ckmb_min,missing_rate,1.0,0,3,5789,2099
ckmb_std,mean,,0,3,5789,2099
ckmb_std,median,,0,3,5789,2099
ckmb_std,missing_rate,1.0,0,3,5789,2099
congestive_heart_failure_max,mean,0.24442908965278978,0,3,5789,2099
congestive_heart_failure_max,median,0.0,0,3,5789,2099
congestive_heart_failure_max,missing_rate,0.0,0,3,5789,2099
congestive_heart_failure_mean,mean,0.24442908965278978,0,3,5789,2099
congestive_heart_failure_mean,median,0.0,0,3,5789,2099
congestive_heart_failure_mean,missing_rate,0.0,0,3,5789,2099
congestive_heart_failure_median,mean,0.24442908965278978,0,3,5789,2099
congestive_heart_failure_median,median,0.0,0,3,5789,2099
congestive_heart_failure_median,missing_rate,0.0,0,3,5789,2099
congestive_heart_failure_min,mean,0.24442908965278978,0,3,5789,2099
congestive_heart_failure_min,median,0.0,0,3,5789,2099
congestive_heart_failure_min,missing_rate,0.0,0,3,5789,2099
congestive_heart_failure_std,mean,0.0,0,3,5789,2099
congestive_heart_failure_std,median,0.0,0,3,5789,2099
congestive_heart_failure_std,missing_rate,0.0,0,3,5789,2099
creatinine_delta,mean,0.2417889707009114,0,3,5789,2099
creatinine_delta,median,0.044940934771440455,0,3,5789,2099
creatinine_delta,missing_rate,0.0,0,3,5789,2099
creatinine_max,mean,1.3172568664708932,0,3,5789,2099
creatinine_max,median,0.9,0,3,5789,2099
creatinine_max,missing_rate,0.0,0,3,5789,2099
creatinine_mean,mean,1.1161339711031018,0,3,5789,2099
creatinine_mean,median,0.9,0,3,5789,2099
creatinine_mean,missing_rate,0.0,0,3,5789,2099
creatinine_median,mean,1.1263948868543792,0,3,5789,2099
creatinine_median,median,0.9,0,3,5789,2099
creatinine_median,missing_rate,0.0,0,3,5789,2099
creatinine_min,mean,0.8354465365348075,0,3,5789,2099
creatinine_min,median,0.9,0,3,5789,2099
creatinine_min,missing_rate,0.0,0,3,5789,2099
creatinine_post_mean,mean,1.3579229418040133,0,3,5789,2099
creatinine_post_mean,median,0.9977469670710567,0,3,5789,2099
creatinine_post_mean,missing_rate,0.0,0,3,5789,2099
creatinine_pre_mean,mean,1.1161339711031018,0,3,5789,2099
creatinine_pre_mean,median,0.9,0,3,5789,2099
creatinine_pre_mean,missing_rate,0.0,0,3,5789,2099
creatinine_slope,mean,0.0009786796421205352,0,3,5789,2099
creatinine_slope,median,0.0,0,3,5789,2099
creatinine_slope,missing_rate,0.0,0,3,5789,2099
creatinine_std,mean,0.16120153697016792,0,3,5789,2099
creatinine_std,median,0.05062856254631199,0,3,5789,2099
creatinine_std,missing_rate,0.0,0,3,5789,2099
crp_max,mean,124.03999999999999,0,3,5789,2099
crp_max,median,121.85000000000001,0,3,5789,2099
crp_max,missing_rate,0.9948177578165486,0,3,5789,2099
crp_mean,mean,117.99205428125971,0,3,5789,2099
crp_mean,median,103.54999999999997,0,3,5789,2099
crp_mean,missing_rate,0.9948177578165486,0,3,5789,2099
crp_median,mean,117.9,0,3,5789,2099
crp_median,median,103.55000000000001,0,3,5789,2099
crp_median,missing_rate,0.9948177578165486,0,3,5789,2099
crp_min,mean,113.24333333333334,0,3,5789,2099
crp_min,median,103.55000000000001,0,3,5789,2099
crp_min,missing_rate,0.9948177578165486,0,3,5789,2099
crp_std,mean,4.334685908091775,0,3,5789,2099
crp_std,median,0.0,0,3,5789,2099
crp_std,missing_rate,0.9948177578165486,0,3,5789,2099
d_dimer_max,mean,,0,3,5789,2099
d_dimer_max,median,,0,3,5789,2099
d_dimer_max,missing_rate,1.0,0,3,5789,2099
d_dimer_mean,mean,,0,3,5789,2099
